Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends
,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,Average Typical Sunday,,
,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,Annual Total,,
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:13 AM,8:28 PM
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Typical Saturday,6:10 AM,9:19 PM
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:39 AM,7:49 PM
4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Annual Total,,
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Typical Weekday,3:16 AM,5:33 PM
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Typical Saturday,3:43 AM,4:36 PM
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Average Typical Sunday,10:40 AM,4:20 PM
4R08-001,First Tennessee Human Resource Agency,Full Reporter,Urban,DR,DO,Annual Total,,
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Weekday - Other,,
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Weekday,6:00 AM,6:00 PM
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Saturday,7:00 AM,6:00 PM
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Average Typical Sunday,7:00 AM,6:00 PM
4R02-028,Flagler County Public Transportation,Full Reporter,Urban,DR,DO,Annual Total,,
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Weekday - Midday,,
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Weekday - Other,,
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Typical Weekday,6:00 AM,7:00 PM
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Typical Saturday,8:00 AM,4:00 PM
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Average Typical Sunday,8:00 AM,4:00 PM
4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Annual Total,,
4R02-035,County of Citrus,Reduced Reporter,Urban,DR,DO,Annual Total,,
4R02-035,County of Citrus,Reduced Reporter,Urban,MB,DO,Annual Total,,
4T01,Catawba Indian Nation,Reduced Reporter,Tribe,DR,DO,Annual Total,,
4T02,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,DR,DO,Annual Total,,
4T02,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO,Annual Total,,
4T03,Poarch Band of Creek Indians,Reduced Reporter,Tribe,DR,DO,Annual Total,,
4T04,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,DR,DO,Annual Total,,
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Weekday - AM Peak,11:00 AM,
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Weekday - Midday,,
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Weekday - PM Peak,,8:00 PM
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Weekday - Other,,
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Typical Weekday,11:00 AM,8:00 PM
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Typical Saturday,11:00 AM,9:00 PM
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Average Typical Sunday,11:00 AM,8:00 PM
,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Annual Total,,
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,,7:20 PM
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Weekday - Other,,
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:30 AM,7:20 PM
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Typical Saturday,8:30 AM,6:30 PM
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Average Typical Sunday,9:00 AM,6:30 PM
,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Annual Total,,
,City of Tamarac,Reduced Reporter,Urban,MB,DO,Annual Total,,
4R01-003,Blount County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-021,Macon-Russell Community Action Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-012,Escambia County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-013,Etowah County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-022,Madison County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-010,Cullman County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-014,West Alabama Public Transportation,Rural Reporter,Rural,,,Annual Total,,
4R01-024,"H.EL.P., Inc. ",Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-011,Dekalb County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-028,Educational Center for Independence,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-023,City of Guntersville,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-025,St. Clair County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-007,Alabama Tombigbee Regional Planning Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-002,City of Eufaula,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-004,Chilton County Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-017,Birmingham Regional Paratransit Consortium,Rural Reporter,Rural,DR,PT,Annual Total,,
4R01-017,Birmingham Regional Paratransit Consortium,Rural Reporter,Rural,MB,PT,Annual Total,,
4R01-009,Covington Area Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-030,Pike Area Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-027,Walker County Commission,Rural Reporter,Rural,DR,PT,Annual Total,,
4R01-027,Walker County Commission,Rural Reporter,Rural,MB,PT,Annual Total,,
4R01-016,Jackson County Council on Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
4R01-026,Area Referral & Informtn Services for the Elderly,Rural Reporter,Rural,DR,DO,Annual Total,,
,West Alabama Rural Public Transportation,Rural Reporter,Rural,DR,DO,Annual Total,,
7R03-038,"Greyhound Lines, Inc.",Rural Reporter,Rural,,,Annual Total,,
4R02-042,"Good Wheels, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-042,"Good Wheels, Inc.",Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-008,Ride Solution,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-008,Ride Solution,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-008,Ride Solution,Rural Reporter,Rural,VP,DO,Annual Total,,
4R02-021,Liberty County Board of County Commissioners,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-076,RideSolution,Rural Reporter,Rural,,,Annual Total,,
4R02-016,Gulf County ARC,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-032,Sumter County Board of County Commissioners,Rural Reporter,Rural,DR,PT,Annual Total,,
4R02-032,Sumter County Board of County Commissioners,Rural Reporter,Rural,MB,PT,Annual Total,,
4R02-003,"Suwannee River Economic Council, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-005,Suwannee Valley Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-009,City of Key West Department of Transportation,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-030,Marion County Senior Services,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-012,"Calhoun County Senior Citizens Association, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-075,VPSI,Rural Reporter,Rural,VP,DO,Annual Total,,
4R02-007,Nassau Council on Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-007,Nassau Council on Aging,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-023,Wakulla County Transportation,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-011,Big Bend Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-011,Big Bend Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-011,Big Bend Transit,Rural Reporter,Rural,VP,DO,Annual Total,,
4R02-002,Baker Council on Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-002,Baker Council on Aging,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-006,Levy County Board of County Commissioners,Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-018,"Tri-County Community Council, Inc",Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-039,DeSoto County Board of County Commissioners,Rural Reporter,Rural,DR,PT,Annual Total,,
4R02-039,DeSoto County Board of County Commissioners,Rural Reporter,Rural,MB,DO,Annual Total,,
4R02-019,"Jackson County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R02-019,"Jackson County Transportation, Inc.",Rural Reporter,Rural,MB,DO,Annual Total,,
,Central Florida Regional Planning Council,Rural Reporter,Rural,DR,PT,Annual Total,,
7R03-038,"Greyhound Lines, Inc.",Rural Reporter,Rural,,,Annual Total,,
4R03-042,Macon County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-011,Rabun County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-035,Three Rivers Regional Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-099,Ware County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-039,Heard County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-043,Peach County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-055,Crisp County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-032,Warren County Commission Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-044,Pulaski County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-015,Baldwin County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-034,Wilkinson County Commission Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-064,Tift Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-028,Putnam County CommissionTransit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-041,Jones County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-017,Burke County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-019,Dodge County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-025,Lincoln County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-054,Cook County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-094,Lowndes County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-023,Jefferson County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-001,Banks County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-006,Habersham County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-122,"Southeastern Stages, Inc.",Rural Reporter,Rural,,,Annual Total,,
4R03-080,Dade County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-024,Jenkins County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-077,Chattooga County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-050,Brooks County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-123,Dooly County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-082,Gilmer County Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-048,Troup County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-004,Elbert County ,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-081,Fannin County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-076,Bartow Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-100,Towns County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-092,City of Cedartown,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-065,Turner County ,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-085,Murray County Transportation System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-021,Greene County Commission Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-030,Taliaferro County Board of Commissioners,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-026,McDuffie County Commission Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-003,Dawson County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-022,Hancock County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-049,Twiggs County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-020,Glascock County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-047,Taylor County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-027,Morgan County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-084,Haralson County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-091,Catoosa County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-005,Forsyth County Public Transportation,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-073,Telfair County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-075,Wheeler County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-046,Talbot County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-124,Lower Chattahoochee Regional Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-087,Pickens County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-118,Coastal Regional Commission,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-071,Pierce County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-116,Berrien County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-115,Coweta County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-089,Whitfield County W.T.S.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-018,Columbia County CommissionTransit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-117,Clay County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-074,Wayne County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-008,Hart County Public Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-012,Union County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-101,Bacon County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-045,City of Americus,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-009,Jackson County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-014,Social Circle Area Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-066,Wilcox County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-010,Lumpkin County ,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-083,Gordon County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-033,Wilkes County Commission Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-013,Walker County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-036,Crawford County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-090,Southwest Georgia RC,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-063,Thomas County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-086,Paulding County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R03-016,Bleckley County Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
,Brantley County,Rural Reporter,Rural,DR,DO,Annual Total,,
,Ben HIll,Rural Reporter,Rural,DR,DO,Annual Total,,
7R03-038,"Greyhound Lines, Inc.",Rural Reporter,Rural,,,Annual Total,,
4R04-024,"Middle Kentucky River Area Development Council, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-019,"Rural Transit Enterprises Coordinated, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-001,Bluegrass Community Action Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-001,Bluegrass Community Action Agency,Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-015,"Pennyrile Allied Community Services, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-015,"Pennyrile Allied Community Services, Inc.",Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-009,Licking Valley CAP,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-025,Gateway Community Services Organization,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-022,"KY River Foothills Development Council, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-022,"KY River Foothills Development Council, Inc.",Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-032,Owen County Fiscal Court,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-016,Sandy Valley Transportation Services,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-012,Paducah Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-012,Paducah Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-003,Daniel Boone Development Council,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-013,Maysville Transit System,Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-011,Murray-Calloway County Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-011,Murray-Calloway County Transit Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-006,Glasgow Transit System,Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-027,"Louisville WHEELS Transportation, Inc",Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-014,Northeast KY Area Development Council,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-007,"Harlan County Community Action Agency, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-005,Frankfort Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-005,Frankfort Transit System,Rural Reporter,Rural,MB,DO,Annual Total,,
4R04-026,Central Kentucky Community Action Council,Rural Reporter,Rural,DR,DO,Annual Total,,
4R04-004,Fulton County Transit Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
,Carroll County Wellness Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-016,"United Community Action Committee, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-015,"South Central Community Action Agency, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-022,Delta Bus Lines,Rural Reporter,Rural,,,Annual Total,,
4R05-005,Hinds County Human Resource Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-020,N-Route,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-025,Madison County Citizens Services Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-019,Copiah County Human Resource Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-018,Mississippi Valley State University Mass Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-035,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-035,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural,MB,DO,Annual Total,,
4R05-014,Northeast Mississippi Community Services,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-027,Community Development Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-004,"Five County Child Development Program, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-030,City of Oxford,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-030,City of Oxford,Rural Reporter,Rural,MB,DO,Annual Total,,
4R05-003,Claiborne County Human Resource Agency,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-013,Natchez Transit System,Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-001,"Aaron E. Henry Community Health Services Center,In",Rural Reporter,Rural,DR,DO,Annual Total,,
4R05-002,"Bolivar County Council On Aging, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
,"DJ Transit, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
,Climb-Up,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-015,Graham County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-014,Duplin County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-050,Wilkes Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-050,Wilkes Transportation Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-039,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-039,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural,DT,PT,Annual Total,,
4R06-051,Rockingham County Council on Aging,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-051,Rockingham County Council on Aging,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-043,Sampson County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-038,Polk County Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-038,Polk County Transportation Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-075,"Pender Adult Services, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-074,Lincoln County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-074,Lincoln County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-024,Johnston Co. Council on Aging Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-012,Carteret County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-012,Carteret County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-061,Gates County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-064,Washington County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-028,Madison County Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-042,Rutherford County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-042,Rutherford County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-105,Western Carolina Community Action,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-105,Western Carolina Community Action,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-029,Martin County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-006,Caswell County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-007,Chatham Transit Network,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-007,Chatham Transit Network,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-063,Person County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-063,Person County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-102,Trolley's Inc,Rural Reporter,Rural,,,Annual Total,,
4R06-044,Scotland County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-044,Scotland County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-058,Ashe County Transportation Authority Inc,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-058,Ashe County Transportation Authority Inc,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-018,Greene County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-003,"Beaufort County Developmental Center, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-022,Hyde County Private Non-Profit Transp. Corp. Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-032,Mitchell County Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-009,Dare County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-025,Kerr Area Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-025,Kerr Area Transportation Authority,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-011,Brunswick Transit System Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-033,Moore County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-033,Moore County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-046,Swain County  Focal Point on Aging Inc,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-046,Swain County  Focal Point on Aging Inc,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-008,Cherokee County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-008,Cherokee County,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-017,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-017,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-062,Albemarle Regional Health Services,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-001,Anson County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-047,Transylvania County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-047,Transylvania County,Rural Reporter,Rural,DT,PT,Annual Total,,
4R06-019,Harnett County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-040,Richmond Interagency Transportation Inc.,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-057,AppalCart,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-057,AppalCart,Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-002,Avery County Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-060,Choanoke Public Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-070,"Yadkin Valley Economic Development District, Inc.",Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-070,"Yadkin Valley Economic Development District, Inc.",Rural Reporter,Rural,MB,DO,Annual Total,,
4R06-054,Alleghany County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-049,Yancey County Transportation Authority,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-026,Lee County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-059,Clay County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-027,Lenoir County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-010,Bladen County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-023,Jackson County,Rural Reporter,Rural,DR,DO,Annual Total,,
4R06-023,Jackson County,Rural Reporter,Rural,MB,DO,Annual Total,,
